strategy,market_ticker,close_time,side,strike,spot_at_open,hours_to_expiry,market_implied_prob,fair_prob,edge,position_size,won,gross_pnl,kalshi_fee,net_pnl,cum_pnl
A,KXBTC-26JUN0323-B61850,2026-06-04T03:00:00+00:00,below,61850.0,64283.38,168.0,0.14,0.4642,0.3242,50.0,False,-50.0,0.0,-50.0,-2911.0356
B,KXBTC-26JUN0323-B61850,2026-06-04T03:00:00+00:00,below,61850.0,64283.38,168.0,0.14,0.4975,0.3575,50.0,False,-50.0,0.0,-50.0,-2764.5356
AB,KXBTC-26JUN0323-B61850,2026-06-04T03:00:00+00:00,below,61850.0,64283.38,168.0,0.14,0.4892,0.3492,50.0,False,-50.0,0.0,-50.0,-2764.5356
A,KXBTC-26JUN0406-B62450,2026-06-04T10:00:00+00:00,below,62450.0,62343.18,168.0,0.09,0.5437,0.4537,50.0,False,-50.0,0.0,-50.0,-2961.0356
B,KXBTC-26JUN0406-B62450,2026-06-04T10:00:00+00:00,below,62450.0,62343.18,168.0,0.09,0.6324,0.5424,50.0,False,-50.0,0.0,-50.0,-2814.5356
AB,KXBTC-26JUN0406-B62450,2026-06-04T10:00:00+00:00,below,62450.0,62343.18,168.0,0.09,0.6102,0.5202,50.0,False,-50.0,0.0,-50.0,-2814.5356
A,KXBTC-26JUN0419-B65450,2026-06-04T23:00:00+00:00,below,65450.0,63806.02,168.0,0.09,0.647,0.557,50.0,False,-50.0,0.0,-50.0,-3011.0356
B,KXBTC-26JUN0419-B65450,2026-06-04T23:00:00+00:00,below,65450.0,63806.02,168.0,0.09,0.647,0.557,50.0,False,-50.0,0.0,-50.0,-2864.5356
AB,KXBTC-26JUN0419-B65450,2026-06-04T23:00:00+00:00,below,65450.0,63806.02,168.0,0.09,0.647,0.557,50.0,False,-50.0,0.0,-50.0,-2864.5356
A,KXBTC-26JUN0414-B64050,2026-06-04T18:00:00+00:00,below,64050.0,63717.58,168.0,0.09,0.5507,0.4607,50.0,False,-50.0,0.0,-50.0,-3061.0356
B,KXBTC-26JUN0414-B64050,2026-06-04T18:00:00+00:00,below,64050.0,63717.58,168.0,0.09,0.6386,0.5486,50.0,False,-50.0,0.0,-50.0,-2914.5356
AB,KXBTC-26JUN0414-B64050,2026-06-04T18:00:00+00:00,below,64050.0,63717.58,168.0,0.09,0.6166,0.5266,50.0,False,-50.0,0.0,-50.0,-2914.5356
A,KXBTC-26JUN0415-B65950,2026-06-04T19:00:00+00:00,below,65950.0,63541.28,168.0,0.09,0.6119,0.5219,50.0,False,-50.0,0.0,-50.0,-3111.0356
B,KXBTC-26JUN0415-B65950,2026-06-04T19:00:00+00:00,below,65950.0,63541.28,168.0,0.09,0.712,0.622,50.0,False,-50.0,0.0,-50.0,-2964.5356
AB,KXBTC-26JUN0415-B65950,2026-06-04T19:00:00+00:00,below,65950.0,63541.28,168.0,0.09,0.687,0.597,50.0,False,-50.0,0.0,-50.0,-2964.5356
A,KXBTC-26JUN0508-B61150,2026-06-05T12:00:00+00:00,below,61150.0,61910.9,168.0,0.64,0.5176,-0.1224,50.0,True,88.8889,6.2222,82.6667,-3028.3689
AB,KXBTC-26JUN0508-B61150,2026-06-05T12:00:00+00:00,below,61150.0,61910.9,168.0,0.64,0.5792,-0.0608,50.0,True,88.8889,6.2222,82.6667,-2881.8689
A,KXBTC-26JUN0507-B63650,2026-06-05T11:00:00+00:00,below,63650.0,61898.07,168.0,0.14,0.5942,0.4542,50.0,False,-50.0,0.0,-50.0,-3078.3689
B,KXBTC-26JUN0507-B63650,2026-06-05T11:00:00+00:00,below,63650.0,61898.07,168.0,0.14,0.6799,0.5399,50.0,False,-50.0,0.0,-50.0,-3014.5356
AB,KXBTC-26JUN0507-B63650,2026-06-05T11:00:00+00:00,below,63650.0,61898.07,168.0,0.14,0.6584,0.5184,50.0,False,-50.0,0.0,-50.0,-2931.8689
A,KXBTC-26JUN0516-B60050,2026-06-05T20:00:00+00:00,below,60050.0,61595.92,168.0,0.05,0.4932,0.4432,50.0,False,-50.0,0.0,-50.0,-3128.3689
B,KXBTC-26JUN0516-B60050,2026-06-05T20:00:00+00:00,below,60050.0,61595.92,168.0,0.05,0.5679,0.5179,50.0,False,-50.0,0.0,-50.0,-3064.5356
AB,KXBTC-26JUN0516-B60050,2026-06-05T20:00:00+00:00,below,60050.0,61595.92,168.0,0.05,0.5492,0.4992,50.0,False,-50.0,0.0,-50.0,-2981.8689
A,KXBTC-26JUN0514-B61050,2026-06-05T18:00:00+00:00,below,61050.0,59346.8,168.0,0.05,0.5948,0.5448,50.0,False,-50.0,0.0,-50.0,-3178.3689
B,KXBTC-26JUN0514-B61050,2026-06-05T18:00:00+00:00,below,61050.0,59346.8,168.0,0.05,0.6736,0.6236,50.0,False,-50.0,0.0,-50.0,-3114.5356
AB,KXBTC-26JUN0514-B61050,2026-06-05T18:00:00+00:00,below,61050.0,59346.8,168.0,0.05,0.6539,0.6039,50.0,False,-50.0,0.0,-50.0,-3031.8689
A,KXBTC-26JUN0423-B63450,2026-06-05T03:00:00+00:00,below,63450.0,62658.31,168.0,0.09,0.565,0.475,50.0,False,-50.0,0.0,-50.0,-3228.3689
B,KXBTC-26JUN0423-B63450,2026-06-05T03:00:00+00:00,below,63450.0,62658.31,168.0,0.09,0.6597,0.5697,50.0,False,-50.0,0.0,-50.0,-3164.5356
AB,KXBTC-26JUN0423-B63450,2026-06-05T03:00:00+00:00,below,63450.0,62658.31,168.0,0.09,0.636,0.546,50.0,False,-50.0,0.0,-50.0,-3081.8689
A,KXBTC-26JUN0607-B59350,2026-06-06T11:00:00+00:00,below,59350.0,60775.55,168.0,0.65,0.4978,-0.1522,50.0,True,92.8571,6.5,86.3571,-3142.0118
B,KXBTC-26JUN0607-B59350,2026-06-06T11:00:00+00:00,below,59350.0,60775.55,168.0,0.65,0.5654,-0.0846,50.0,True,92.8571,6.5,86.3571,-3078.1785
AB,KXBTC-26JUN0607-B59350,2026-06-06T11:00:00+00:00,below,59350.0,60775.55,168.0,0.65,0.5485,-0.1015,50.0,True,92.8571,6.5,86.3571,-2995.5118
A,KXBTC-26JUN0602-B61150,2026-06-06T06:00:00+00:00,below,61150.0,60759.38,168.0,0.07,0.6598,0.5898,50.0,False,-50.0,0.0,-50.0,-3192.0118
B,KXBTC-26JUN0602-B61150,2026-06-06T06:00:00+00:00,below,61150.0,60759.38,168.0,0.07,0.6598,0.5898,50.0,False,-50.0,0.0,-50.0,-3128.1785
AB,KXBTC-26JUN0602-B61150,2026-06-06T06:00:00+00:00,below,61150.0,60759.38,168.0,0.07,0.6598,0.5898,50.0,False,-50.0,0.0,-50.0,-3045.5118
A,KXBTC-26JUN0520-B60650,2026-06-06T00:00:00+00:00,below,60650.0,61246.91,168.0,0.05,0.6701,0.6201,50.0,False,-50.0,0.0,-50.0,-3242.0118
B,KXBTC-26JUN0520-B60650,2026-06-06T00:00:00+00:00,below,60650.0,61246.91,168.0,0.05,0.6701,0.6201,50.0,False,-50.0,0.0,-50.0,-3178.1785
AB,KXBTC-26JUN0520-B60650,2026-06-06T00:00:00+00:00,below,60650.0,61246.91,168.0,0.05,0.6701,0.6201,50.0,False,-50.0,0.0,-50.0,-3095.5118
A,KXBTC-26JUN0602-B61550,2026-06-06T06:00:00+00:00,below,61550.0,60759.38,168.0,0.09,0.6627,0.5727,50.0,False,-50.0,0.0,-50.0,-3292.0118
B,KXBTC-26JUN0602-B61550,2026-06-06T06:00:00+00:00,below,61550.0,60759.38,168.0,0.09,0.6627,0.5727,50.0,False,-50.0,0.0,-50.0,-3228.1785
AB,KXBTC-26JUN0602-B61550,2026-06-06T06:00:00+00:00,below,61550.0,60759.38,168.0,0.09,0.6627,0.5727,50.0,False,-50.0,0.0,-50.0,-3145.5118
A,KXBTC-26JUN0719-B64250,2026-06-07T23:00:00+00:00,below,64250.0,63302.73,168.0,0.11,0.6066,0.4966,50.0,False,-50.0,0.0,-50.0,-3342.0118
B,KXBTC-26JUN0719-B64250,2026-06-07T23:00:00+00:00,below,64250.0,63302.73,168.0,0.11,0.6066,0.4966,50.0,False,-50.0,0.0,-50.0,-3278.1785
AB,KXBTC-26JUN0719-B64250,2026-06-07T23:00:00+00:00,below,64250.0,63302.73,168.0,0.11,0.6066,0.4966,50.0,False,-50.0,0.0,-50.0,-3195.5118
A,KXBTC-26JUN0705-B63150,2026-06-07T09:00:00+00:00,below,63150.0,62504.83,168.0,0.09,0.5621,0.4721,50.0,False,-50.0,0.0,-50.0,-3392.0118
B,KXBTC-26JUN0705-B63150,2026-06-07T09:00:00+00:00,below,63150.0,62504.83,168.0,0.09,0.6423,0.5523,50.0,False,-50.0,0.0,-50.0,-3328.1785
AB,KXBTC-26JUN0705-B63150,2026-06-07T09:00:00+00:00,below,63150.0,62504.83,168.0,0.09,0.6223,0.5323,50.0,False,-50.0,0.0,-50.0,-3245.5118
A,KXBTC-26JUN0819-B63650,2026-06-08T23:00:00+00:00,below,63650.0,63062.98,168.0,0.05,0.5725,0.5225,50.0,False,-50.0,0.0,-50.0,-3442.0118
B,KXBTC-26JUN0819-B63650,2026-06-08T23:00:00+00:00,below,63650.0,63062.98,168.0,0.05,0.5725,0.5225,50.0,False,-50.0,0.0,-50.0,-3378.1785
AB,KXBTC-26JUN0819-B63650,2026-06-08T23:00:00+00:00,below,63650.0,63062.98,168.0,0.05,0.5725,0.5225,50.0,False,-50.0,0.0,-50.0,-3295.5118
A,KXBTC-26JUN0723-B63750,2026-06-08T03:00:00+00:00,below,63750.0,63090.02,168.0,0.13,0.5628,0.4328,50.0,False,-50.0,0.0,-50.0,-3492.0118
B,KXBTC-26JUN0723-B63750,2026-06-08T03:00:00+00:00,below,63750.0,63090.02,168.0,0.13,0.6372,0.5072,50.0,False,-50.0,0.0,-50.0,-3428.1785
AB,KXBTC-26JUN0723-B63750,2026-06-08T03:00:00+00:00,below,63750.0,63090.02,168.0,0.13,0.6186,0.4886,50.0,False,-50.0,0.0,-50.0,-3345.5118
A,KXBTC-26JUN0906-B63450,2026-06-09T10:00:00+00:00,below,63450.0,62748.74,168.0,0.19,0.5651,0.3751,50.0,False,-50.0,0.0,-50.0,-3542.0118
B,KXBTC-26JUN0906-B63450,2026-06-09T10:00:00+00:00,below,63450.0,62748.74,168.0,0.19,0.6474,0.4574,50.0,False,-50.0,0.0,-50.0,-3478.1785
AB,KXBTC-26JUN0906-B63450,2026-06-09T10:00:00+00:00,below,63450.0,62748.74,168.0,0.19,0.6268,0.4368,50.0,False,-50.0,0.0,-50.0,-3395.5118
A,KXBTC-26JUN0912-B60150,2026-06-09T16:00:00+00:00,below,60150.0,61338.0,168.0,0.09,0.5121,0.4221,50.0,False,-50.0,0.0,-50.0,-3592.0118
B,KXBTC-26JUN0912-B60150,2026-06-09T16:00:00+00:00,below,60150.0,61338.0,168.0,0.09,0.5537,0.4637,50.0,False,-50.0,0.0,-50.0,-3528.1785
AB,KXBTC-26JUN0912-B60150,2026-06-09T16:00:00+00:00,below,60150.0,61338.0,168.0,0.09,0.5433,0.4533,50.0,False,-50.0,0.0,-50.0,-3445.5118
A,KXBTC-26JUN0823-B64350,2026-06-09T03:00:00+00:00,below,64350.0,62842.08,168.0,0.09,0.5864,0.4964,50.0,False,-50.0,0.0,-50.0,-3642.0118
B,KXBTC-26JUN0823-B64350,2026-06-09T03:00:00+00:00,below,64350.0,62842.08,168.0,0.09,0.6832,0.5932,50.0,False,-50.0,0.0,-50.0,-3578.1785
AB,KXBTC-26JUN0823-B64350,2026-06-09T03:00:00+00:00,below,64350.0,62842.08,168.0,0.09,0.659,0.569,50.0,False,-50.0,0.0,-50.0,-3495.5118
A,KXBTC-26JUN1008-B60250,2026-06-10T12:00:00+00:00,below,60250.0,61512.99,168.0,0.13,0.512,0.382,50.0,False,-50.0,0.0,-50.0,-3692.0118
B,KXBTC-26JUN1008-B60250,2026-06-10T12:00:00+00:00,below,60250.0,61512.99,168.0,0.13,0.5524,0.4224,50.0,False,-50.0,0.0,-50.0,-3628.1785
AB,KXBTC-26JUN1008-B60250,2026-06-10T12:00:00+00:00,below,60250.0,61512.99,168.0,0.13,0.5423,0.4123,50.0,False,-50.0,0.0,-50.0,-3545.5118
A,KXBTC-26JUN1018-B61850,2026-06-10T22:00:00+00:00,below,61850.0,61320.0,168.0,0.08,0.5794,0.4994,50.0,False,-50.0,0.0,-50.0,-3742.0118
B,KXBTC-26JUN1018-B61850,2026-06-10T22:00:00+00:00,below,61850.0,61320.0,168.0,0.08,0.5794,0.4994,50.0,False,-50.0,0.0,-50.0,-3678.1785
AB,KXBTC-26JUN1018-B61850,2026-06-10T22:00:00+00:00,below,61850.0,61320.0,168.0,0.08,0.5794,0.4994,50.0,False,-50.0,0.0,-50.0,-3595.5118
A,KXBTC-26JUN1100-B61150,2026-06-11T04:00:00+00:00,below,61150.0,62649.94,168.0,0.09,0.5093,0.4193,50.0,False,-50.0,0.0,-50.0,-3792.0118
B,KXBTC-26JUN1100-B61150,2026-06-11T04:00:00+00:00,below,61150.0,62649.94,168.0,0.09,0.5284,0.4384,50.0,False,-50.0,0.0,-50.0,-3728.1785
AB,KXBTC-26JUN1100-B61150,2026-06-11T04:00:00+00:00,below,61150.0,62649.94,168.0,0.09,0.5236,0.4336,50.0,False,-50.0,0.0,-50.0,-3645.5118
A,KXBTC-26JUN1100-B63050,2026-06-11T04:00:00+00:00,below,63050.0,62649.94,168.0,0.46,0.559,0.099,50.0,False,-50.0,0.0,-50.0,-3842.0118
B,KXBTC-26JUN1100-B63050,2026-06-11T04:00:00+00:00,below,63050.0,62649.94,168.0,0.46,0.6296,0.1696,50.0,False,-50.0,0.0,-50.0,-3778.1785
AB,KXBTC-26JUN1100-B63050,2026-06-11T04:00:00+00:00,below,63050.0,62649.94,168.0,0.46,0.612,0.152,50.0,False,-50.0,0.0,-50.0,-3695.5118
A,KXBTC-26JUN1107-B63350,2026-06-11T11:00:00+00:00,below,63350.0,63043.98,168.0,0.09,0.557,0.467,50.0,False,-50.0,0.0,-50.0,-3892.0118
B,KXBTC-26JUN1107-B63350,2026-06-11T11:00:00+00:00,below,63350.0,63043.98,168.0,0.09,0.6265,0.5365,50.0,False,-50.0,0.0,-50.0,-3828.1785
AB,KXBTC-26JUN1107-B63350,2026-06-11T11:00:00+00:00,below,63350.0,63043.98,168.0,0.09,0.6091,0.5191,50.0,False,-50.0,0.0,-50.0,-3745.5118
A,KXBTC-26JUN1201-B64850,2026-06-12T05:00:00+00:00,below,64850.0,63268.0,168.0,0.2,0.5886,0.3886,50.0,False,-50.0,0.0,-50.0,-3942.0118
B,KXBTC-26JUN1201-B64850,2026-06-12T05:00:00+00:00,below,64850.0,63268.0,168.0,0.2,0.6828,0.4828,50.0,False,-50.0,0.0,-50.0,-3878.1785
AB,KXBTC-26JUN1201-B64850,2026-06-12T05:00:00+00:00,below,64850.0,63268.0,168.0,0.2,0.6592,0.4592,50.0,False,-50.0,0.0,-50.0,-3795.5118
A,KXBTC-26JUN1215-B62450,2026-06-12T19:00:00+00:00,below,62450.0,63552.05,168.0,0.08,0.5229,0.4429,50.0,False,-50.0,0.0,-50.0,-3992.0118
B,KXBTC-26JUN1215-B62450,2026-06-12T19:00:00+00:00,below,62450.0,63552.05,168.0,0.08,0.5392,0.4592,50.0,False,-50.0,0.0,-50.0,-3928.1785
AB,KXBTC-26JUN1215-B62450,2026-06-12T19:00:00+00:00,below,62450.0,63552.05,168.0,0.08,0.5351,0.4551,50.0,False,-50.0,0.0,-50.0,-3845.5118
A,KXBTC-26JUN1220-B63350,2026-06-13T00:00:00+00:00,below,63350.0,63557.9,168.0,0.09,0.56,0.47,50.0,False,-50.0,0.0,-50.0,-4042.0118
B,KXBTC-26JUN1220-B63350,2026-06-13T00:00:00+00:00,below,63350.0,63557.9,168.0,0.09,0.56,0.47,50.0,False,-50.0,0.0,-50.0,-3978.1785
AB,KXBTC-26JUN1220-B63350,2026-06-13T00:00:00+00:00,below,63350.0,63557.9,168.0,0.09,0.56,0.47,50.0,False,-50.0,0.0,-50.0,-3895.5118
A,KXBTC-26JUN1220-B63650,2026-06-13T00:00:00+00:00,below,63650.0,63557.9,168.0,0.05,0.5658,0.5158,50.0,False,-50.0,0.0,-50.0,-4092.0118
B,KXBTC-26JUN1220-B63650,2026-06-13T00:00:00+00:00,below,63650.0,63557.9,168.0,0.05,0.5658,0.5158,50.0,False,-50.0,0.0,-50.0,-4028.1785
AB,KXBTC-26JUN1220-B63650,2026-06-13T00:00:00+00:00,below,63650.0,63557.9,168.0,0.05,0.5658,0.5158,50.0,False,-50.0,0.0,-50.0,-3945.5118
