strategy,market_ticker,close_time,side,strike,spot_at_open,hours_to_expiry,market_implied_prob,fair_prob,edge,position_size,won,gross_pnl,kalshi_fee,net_pnl,cum_pnl
B,KXBTC-26MAY0311-T87299.99,2026-05-03T15:00:00+00:00,above,87299.99,78656.83,168.0,0.01,0.2399,0.2299,50.0,False,-50.0,0.0,-50.0,-84961.0356
AB,KXBTC-26MAY0311-T87299.99,2026-05-03T15:00:00+00:00,above,87299.99,78656.83,168.0,0.01,0.2522,0.2422,50.0,False,-50.0,0.0,-50.0,-84961.0356
A,KXBTC-26MAY0312-T68700,2026-05-03T16:00:00+00:00,above,68700.0,78650.53,168.0,0.01,0.6728,0.6628,50.0,False,-50.0,0.0,-50.0,-85011.0356
B,KXBTC-26MAY0312-T68700,2026-05-03T16:00:00+00:00,above,68700.0,78650.53,168.0,0.01,0.8052,0.7952,50.0,False,-50.0,0.0,-50.0,-85011.0356
AB,KXBTC-26MAY0312-T68700,2026-05-03T16:00:00+00:00,above,68700.0,78650.53,168.0,0.01,0.7721,0.7621,50.0,False,-50.0,0.0,-50.0,-85011.0356
A,KXBTC-26MAY0308-T68700,2026-05-03T12:00:00+00:00,above,68700.0,78746.13,168.0,0.01,0.6746,0.6646,50.0,False,-50.0,0.0,-50.0,-85061.0356
B,KXBTC-26MAY0308-T68700,2026-05-03T12:00:00+00:00,above,68700.0,78746.13,168.0,0.01,0.8018,0.7918,50.0,False,-50.0,0.0,-50.0,-85061.0356
AB,KXBTC-26MAY0308-T68700,2026-05-03T12:00:00+00:00,above,68700.0,78746.13,168.0,0.01,0.77,0.76,50.0,False,-50.0,0.0,-50.0,-85061.0356
A,KXBTC-26MAY0317-T68250,2026-05-03T21:00:00+00:00,above,68250.0,78822.53,168.0,0.01,0.6859,0.6759,50.0,False,-50.0,0.0,-50.0,-85111.0356
B,KXBTC-26MAY0317-T68250,2026-05-03T21:00:00+00:00,above,68250.0,78822.53,168.0,0.01,0.8079,0.7979,50.0,False,-50.0,0.0,-50.0,-85111.0356
AB,KXBTC-26MAY0317-T68250,2026-05-03T21:00:00+00:00,above,68250.0,78822.53,168.0,0.01,0.7774,0.7674,50.0,False,-50.0,0.0,-50.0,-85111.0356
A,KXBTC-26MAY0309-T87299.99,2026-05-03T13:00:00+00:00,above,87299.99,78659.99,168.0,0.01,0.2891,0.2791,50.0,False,-50.0,0.0,-50.0,-85161.0356
B,KXBTC-26MAY0309-T87299.99,2026-05-03T13:00:00+00:00,above,87299.99,78659.99,168.0,0.01,0.2448,0.2348,50.0,False,-50.0,0.0,-50.0,-85161.0356
AB,KXBTC-26MAY0309-T87299.99,2026-05-03T13:00:00+00:00,above,87299.99,78659.99,168.0,0.01,0.2558,0.2458,50.0,False,-50.0,0.0,-50.0,-85161.0356
A,KXBTC-26MAY0302-T68700,2026-05-03T06:00:00+00:00,above,68700.0,78281.18,168.0,0.01,0.8878,0.8778,50.0,False,-50.0,0.0,-50.0,-85211.0356
B,KXBTC-26MAY0302-T68700,2026-05-03T06:00:00+00:00,above,68700.0,78281.18,168.0,0.01,0.8878,0.8778,50.0,False,-50.0,0.0,-50.0,-85211.0356
AB,KXBTC-26MAY0302-T68700,2026-05-03T06:00:00+00:00,above,68700.0,78281.18,168.0,0.01,0.8878,0.8778,50.0,False,-50.0,0.0,-50.0,-85211.0356
A,KXBTC-26MAY0304-T87299.99,2026-05-03T08:00:00+00:00,above,87299.99,78379.39,168.0,0.01,0.1314,0.1214,50.0,False,-50.0,0.0,-50.0,-85261.0356
B,KXBTC-26MAY0304-T87299.99,2026-05-03T08:00:00+00:00,above,87299.99,78379.39,168.0,0.01,0.1314,0.1214,50.0,False,-50.0,0.0,-50.0,-85261.0356
AB,KXBTC-26MAY0304-T87299.99,2026-05-03T08:00:00+00:00,above,87299.99,78379.39,168.0,0.01,0.1314,0.1214,50.0,False,-50.0,0.0,-50.0,-85261.0356
A,KXBTC-26MAY0310-T68700,2026-05-03T14:00:00+00:00,above,68700.0,78715.97,168.0,0.01,0.8519,0.8419,50.0,False,-50.0,0.0,-50.0,-85311.0356
B,KXBTC-26MAY0310-T68700,2026-05-03T14:00:00+00:00,above,68700.0,78715.97,168.0,0.01,0.8519,0.8419,50.0,False,-50.0,0.0,-50.0,-85311.0356
AB,KXBTC-26MAY0310-T68700,2026-05-03T14:00:00+00:00,above,68700.0,78715.97,168.0,0.01,0.8519,0.8419,50.0,False,-50.0,0.0,-50.0,-85311.0356
A,KXBTC-26MAY0220-T86299.99,2026-05-03T00:00:00+00:00,above,86299.99,78551.71,168.0,0.01,0.1649,0.1549,50.0,False,-50.0,0.0,-50.0,-85361.0356
B,KXBTC-26MAY0220-T86299.99,2026-05-03T00:00:00+00:00,above,86299.99,78551.71,168.0,0.01,0.1649,0.1549,50.0,False,-50.0,0.0,-50.0,-85361.0356
AB,KXBTC-26MAY0220-T86299.99,2026-05-03T00:00:00+00:00,above,86299.99,78551.71,168.0,0.01,0.1649,0.1549,50.0,False,-50.0,0.0,-50.0,-85361.0356
A,KXBTC-26MAY0316-T68700,2026-05-03T20:00:00+00:00,above,68700.0,78921.14,168.0,0.01,0.6779,0.6679,50.0,False,-50.0,0.0,-50.0,-85411.0356
B,KXBTC-26MAY0316-T68700,2026-05-03T20:00:00+00:00,above,68700.0,78921.14,168.0,0.01,0.806,0.796,50.0,False,-50.0,0.0,-50.0,-85411.0356
AB,KXBTC-26MAY0316-T68700,2026-05-03T20:00:00+00:00,above,68700.0,78921.14,168.0,0.01,0.774,0.764,50.0,False,-50.0,0.0,-50.0,-85411.0356
A,KXBTC-26MAY0309-T68700,2026-05-03T13:00:00+00:00,above,68700.0,78659.99,168.0,0.01,0.6729,0.6629,50.0,False,-50.0,0.0,-50.0,-85461.0356
B,KXBTC-26MAY0309-T68700,2026-05-03T13:00:00+00:00,above,68700.0,78659.99,168.0,0.01,0.8024,0.7924,50.0,False,-50.0,0.0,-50.0,-85461.0356
AB,KXBTC-26MAY0309-T68700,2026-05-03T13:00:00+00:00,above,68700.0,78659.99,168.0,0.01,0.77,0.76,50.0,False,-50.0,0.0,-50.0,-85461.0356
A,KXBTC-26MAY0311-T68700,2026-05-03T15:00:00+00:00,above,68700.0,78656.83,168.0,0.01,0.6729,0.6629,50.0,False,-50.0,0.0,-50.0,-85511.0356
B,KXBTC-26MAY0311-T68700,2026-05-03T15:00:00+00:00,above,68700.0,78656.83,168.0,0.01,0.804,0.794,50.0,False,-50.0,0.0,-50.0,-85511.0356
AB,KXBTC-26MAY0311-T68700,2026-05-03T15:00:00+00:00,above,68700.0,78656.83,168.0,0.01,0.7712,0.7612,50.0,False,-50.0,0.0,-50.0,-85511.0356
A,KXBTC-26MAY0223-T86299.99,2026-05-03T03:00:00+00:00,above,86299.99,78196.02,168.0,0.01,0.2972,0.2872,50.0,False,-50.0,0.0,-50.0,-85561.0356
B,KXBTC-26MAY0223-T86299.99,2026-05-03T03:00:00+00:00,above,86299.99,78196.02,168.0,0.01,0.2529,0.2429,50.0,False,-50.0,0.0,-50.0,-85561.0356
AB,KXBTC-26MAY0223-T86299.99,2026-05-03T03:00:00+00:00,above,86299.99,78196.02,168.0,0.01,0.2639,0.2539,50.0,False,-50.0,0.0,-50.0,-85561.0356
A,KXBTC-26MAY0316-T87299.99,2026-05-03T20:00:00+00:00,above,87299.99,78921.14,168.0,0.01,0.2939,0.2839,50.0,False,-50.0,0.0,-50.0,-85611.0356
B,KXBTC-26MAY0316-T87299.99,2026-05-03T20:00:00+00:00,above,87299.99,78921.14,168.0,0.01,0.2479,0.2379,50.0,False,-50.0,0.0,-50.0,-85611.0356
AB,KXBTC-26MAY0316-T87299.99,2026-05-03T20:00:00+00:00,above,87299.99,78921.14,168.0,0.01,0.2594,0.2494,50.0,False,-50.0,0.0,-50.0,-85611.0356
A,KXBTC-26MAY0305-T68700,2026-05-03T09:00:00+00:00,above,68700.0,78532.44,168.0,0.01,0.6705,0.6605,50.0,False,-50.0,0.0,-50.0,-85661.0356
B,KXBTC-26MAY0305-T68700,2026-05-03T09:00:00+00:00,above,68700.0,78532.44,168.0,0.01,0.8003,0.7903,50.0,False,-50.0,0.0,-50.0,-85661.0356
AB,KXBTC-26MAY0305-T68700,2026-05-03T09:00:00+00:00,above,68700.0,78532.44,168.0,0.01,0.7679,0.7579,50.0,False,-50.0,0.0,-50.0,-85661.0356
A,KXBTC-26MAY0308-T87299.99,2026-05-03T12:00:00+00:00,above,87299.99,78746.13,168.0,0.01,0.2907,0.2807,50.0,False,-50.0,0.0,-50.0,-85711.0356
B,KXBTC-26MAY0308-T87299.99,2026-05-03T12:00:00+00:00,above,87299.99,78746.13,168.0,0.01,0.2492,0.2392,50.0,False,-50.0,0.0,-50.0,-85711.0356
AB,KXBTC-26MAY0308-T87299.99,2026-05-03T12:00:00+00:00,above,87299.99,78746.13,168.0,0.01,0.2596,0.2496,50.0,False,-50.0,0.0,-50.0,-85711.0356
A,KXBTC-26MAY0313-T87299.99,2026-05-03T17:00:00+00:00,above,87299.99,78721.36,168.0,0.01,0.2902,0.2802,50.0,False,-50.0,0.0,-50.0,-85761.0356
B,KXBTC-26MAY0313-T87299.99,2026-05-03T17:00:00+00:00,above,87299.99,78721.36,168.0,0.01,0.2455,0.2355,50.0,False,-50.0,0.0,-50.0,-85761.0356
AB,KXBTC-26MAY0313-T87299.99,2026-05-03T17:00:00+00:00,above,87299.99,78721.36,168.0,0.01,0.2567,0.2467,50.0,False,-50.0,0.0,-50.0,-85761.0356
A,KXBTC-26MAY0315-T68700,2026-05-03T19:00:00+00:00,above,68700.0,78753.17,168.0,0.01,0.6747,0.6647,50.0,False,-50.0,0.0,-50.0,-85811.0356
B,KXBTC-26MAY0315-T68700,2026-05-03T19:00:00+00:00,above,68700.0,78753.17,168.0,0.01,0.8058,0.7958,50.0,False,-50.0,0.0,-50.0,-85811.0356
AB,KXBTC-26MAY0315-T68700,2026-05-03T19:00:00+00:00,above,68700.0,78753.17,168.0,0.01,0.773,0.763,50.0,False,-50.0,0.0,-50.0,-85811.0356
A,KXBTC-26MAY0317-T87749.99,2026-05-03T21:00:00+00:00,above,87749.99,78822.53,168.0,0.01,0.2847,0.2747,50.0,False,-50.0,0.0,-50.0,-85861.0356
B,KXBTC-26MAY0317-T87749.99,2026-05-03T21:00:00+00:00,above,87749.99,78822.53,168.0,0.01,0.2376,0.2276,50.0,False,-50.0,0.0,-50.0,-85861.0356
AB,KXBTC-26MAY0317-T87749.99,2026-05-03T21:00:00+00:00,above,87749.99,78822.53,168.0,0.01,0.2494,0.2394,50.0,False,-50.0,0.0,-50.0,-85861.0356
A,KXBTC-26MAY0307-T87299.99,2026-05-03T11:00:00+00:00,above,87299.99,78657.99,168.0,0.01,0.289,0.279,50.0,False,-50.0,0.0,-50.0,-85911.0356
B,KXBTC-26MAY0307-T87299.99,2026-05-03T11:00:00+00:00,above,87299.99,78657.99,168.0,0.01,0.2481,0.2381,50.0,False,-50.0,0.0,-50.0,-85911.0356
AB,KXBTC-26MAY0307-T87299.99,2026-05-03T11:00:00+00:00,above,87299.99,78657.99,168.0,0.01,0.2583,0.2483,50.0,False,-50.0,0.0,-50.0,-85911.0356
A,KXBTC-26MAY0315-T87299.99,2026-05-03T19:00:00+00:00,above,87299.99,78753.17,168.0,0.01,0.2908,0.2808,50.0,False,-50.0,0.0,-50.0,-85961.0356
B,KXBTC-26MAY0315-T87299.99,2026-05-03T19:00:00+00:00,above,87299.99,78753.17,168.0,0.01,0.2413,0.2313,50.0,False,-50.0,0.0,-50.0,-85961.0356
AB,KXBTC-26MAY0315-T87299.99,2026-05-03T19:00:00+00:00,above,87299.99,78753.17,168.0,0.01,0.2537,0.2437,50.0,False,-50.0,0.0,-50.0,-85961.0356
A,KXBTC-26MAY0220-T67700,2026-05-03T00:00:00+00:00,above,67700.0,78551.71,168.0,0.01,0.9206,0.9106,50.0,False,-50.0,0.0,-50.0,-86011.0356
B,KXBTC-26MAY0220-T67700,2026-05-03T00:00:00+00:00,above,67700.0,78551.71,168.0,0.01,0.9206,0.9106,50.0,False,-50.0,0.0,-50.0,-86011.0356
AB,KXBTC-26MAY0220-T67700,2026-05-03T00:00:00+00:00,above,67700.0,78551.71,168.0,0.01,0.9206,0.9106,50.0,False,-50.0,0.0,-50.0,-86011.0356
A,KXBTC-26MAY0313-B71050,2026-05-03T17:00:00+00:00,below,71050.0,78721.36,168.0,0.01,0.3781,0.3681,50.0,False,-50.0,0.0,-50.0,-86061.0356
B,KXBTC-26MAY0313-B71050,2026-05-03T17:00:00+00:00,below,71050.0,78721.36,168.0,0.01,0.2127,0.2027,50.0,False,-50.0,0.0,-50.0,-86061.0356
AB,KXBTC-26MAY0313-B71050,2026-05-03T17:00:00+00:00,below,71050.0,78721.36,168.0,0.01,0.254,0.244,50.0,False,-50.0,0.0,-50.0,-86061.0356
A,KXBTC-26MAY0306-B80050,2026-05-03T10:00:00+00:00,below,80050.0,78404.77,168.0,0.01,0.5817,0.5717,50.0,False,-50.0,0.0,-50.0,-86111.0356
B,KXBTC-26MAY0306-B80050,2026-05-03T10:00:00+00:00,below,80050.0,78404.77,168.0,0.01,0.49,0.48,50.0,False,-50.0,0.0,-50.0,-86111.0356
AB,KXBTC-26MAY0306-B80050,2026-05-03T10:00:00+00:00,below,80050.0,78404.77,168.0,0.01,0.5129,0.5029,50.0,False,-50.0,0.0,-50.0,-86111.0356
A,KXBTC-26MAY0303-B84450,2026-05-03T07:00:00+00:00,below,84450.0,78357.63,168.0,0.01,0.7836,0.7736,50.0,False,-50.0,0.0,-50.0,-86161.0356
B,KXBTC-26MAY0303-B84450,2026-05-03T07:00:00+00:00,below,84450.0,78357.63,168.0,0.01,0.7836,0.7736,50.0,False,-50.0,0.0,-50.0,-86161.0356
AB,KXBTC-26MAY0303-B84450,2026-05-03T07:00:00+00:00,below,84450.0,78357.63,168.0,0.01,0.7836,0.7736,50.0,False,-50.0,0.0,-50.0,-86161.0356
A,KXBTC-26MAY0302-B80450,2026-05-03T06:00:00+00:00,below,80450.0,78281.18,168.0,0.01,0.6243,0.6143,50.0,False,-50.0,0.0,-50.0,-86211.0356
B,KXBTC-26MAY0302-B80450,2026-05-03T06:00:00+00:00,below,80450.0,78281.18,168.0,0.01,0.6243,0.6143,50.0,False,-50.0,0.0,-50.0,-86211.0356
AB,KXBTC-26MAY0302-B80450,2026-05-03T06:00:00+00:00,below,80450.0,78281.18,168.0,0.01,0.6243,0.6143,50.0,False,-50.0,0.0,-50.0,-86211.0356
A,KXBTC-26MAY0311-B77850,2026-05-03T15:00:00+00:00,below,77850.0,78656.83,168.0,0.01,0.5303,0.5203,50.0,False,-50.0,0.0,-50.0,-86261.0356
B,KXBTC-26MAY0311-B77850,2026-05-03T15:00:00+00:00,below,77850.0,78656.83,168.0,0.01,0.3735,0.3635,50.0,False,-50.0,0.0,-50.0,-86261.0356
AB,KXBTC-26MAY0311-B77850,2026-05-03T15:00:00+00:00,below,77850.0,78656.83,168.0,0.01,0.4127,0.4027,50.0,False,-50.0,0.0,-50.0,-86261.0356
A,KXBTC-26MAY0220-B68950,2026-05-03T00:00:00+00:00,below,68950.0,78551.71,168.0,0.01,0.1095,0.0995,50.0,False,-50.0,0.0,-50.0,-86311.0356
B,KXBTC-26MAY0220-B68950,2026-05-03T00:00:00+00:00,below,68950.0,78551.71,168.0,0.01,0.1095,0.0995,50.0,False,-50.0,0.0,-50.0,-86311.0356
AB,KXBTC-26MAY0220-B68950,2026-05-03T00:00:00+00:00,below,68950.0,78551.71,168.0,0.01,0.1095,0.0995,50.0,False,-50.0,0.0,-50.0,-86311.0356
A,KXBTC-26MAY0220-B85550,2026-05-03T00:00:00+00:00,below,85550.0,78551.71,168.0,0.01,0.813,0.803,50.0,False,-50.0,0.0,-50.0,-86361.0356
B,KXBTC-26MAY0220-B85550,2026-05-03T00:00:00+00:00,below,85550.0,78551.71,168.0,0.01,0.813,0.803,50.0,False,-50.0,0.0,-50.0,-86361.0356
AB,KXBTC-26MAY0220-B85550,2026-05-03T00:00:00+00:00,below,85550.0,78551.71,168.0,0.01,0.813,0.803,50.0,False,-50.0,0.0,-50.0,-86361.0356
A,KXBTC-26MAY0220-B75350,2026-05-03T00:00:00+00:00,below,75350.0,78551.71,168.0,0.01,0.3603,0.3503,50.0,False,-50.0,0.0,-50.0,-86411.0356
B,KXBTC-26MAY0220-B75350,2026-05-03T00:00:00+00:00,below,75350.0,78551.71,168.0,0.01,0.3603,0.3503,50.0,False,-50.0,0.0,-50.0,-86411.0356
AB,KXBTC-26MAY0220-B75350,2026-05-03T00:00:00+00:00,below,75350.0,78551.71,168.0,0.01,0.3603,0.3503,50.0,False,-50.0,0.0,-50.0,-86411.0356
A,KXBTC-26MAY0221-B77450,2026-05-03T01:00:00+00:00,below,77450.0,78250.0,168.0,0.19,0.4887,0.2987,50.0,False,-50.0,0.0,-50.0,-86461.0356
B,KXBTC-26MAY0221-B77450,2026-05-03T01:00:00+00:00,below,77450.0,78250.0,168.0,0.19,0.4887,0.2987,50.0,False,-50.0,0.0,-50.0,-86461.0356
AB,KXBTC-26MAY0221-B77450,2026-05-03T01:00:00+00:00,below,77450.0,78250.0,168.0,0.19,0.4887,0.2987,50.0,False,-50.0,0.0,-50.0,-86461.0356
A,KXBTC-26MAY0307-B70650,2026-05-03T11:00:00+00:00,below,70650.0,78657.99,168.0,0.01,0.3704,0.3604,50.0,False,-50.0,0.0,-50.0,-86511.0356
B,KXBTC-26MAY0307-B70650,2026-05-03T11:00:00+00:00,below,70650.0,78657.99,168.0,0.01,0.2149,0.2049,50.0,False,-50.0,0.0,-50.0,-86511.0356
AB,KXBTC-26MAY0307-B70650,2026-05-03T11:00:00+00:00,below,70650.0,78657.99,168.0,0.01,0.2538,0.2438,50.0,False,-50.0,0.0,-50.0,-86511.0356
A,KXBTC-26MAY0306-B74050,2026-05-03T10:00:00+00:00,below,74050.0,78404.77,168.0,0.01,0.4522,0.4422,50.0,False,-50.0,0.0,-50.0,-86561.0356
B,KXBTC-26MAY0306-B74050,2026-05-03T10:00:00+00:00,below,74050.0,78404.77,168.0,0.01,0.2679,0.2579,50.0,False,-50.0,0.0,-50.0,-86561.0356
AB,KXBTC-26MAY0306-B74050,2026-05-03T10:00:00+00:00,below,74050.0,78404.77,168.0,0.01,0.314,0.304,50.0,False,-50.0,0.0,-50.0,-86561.0356
A,KXBTC-26MAY0314-B81150,2026-05-03T18:00:00+00:00,below,81150.0,78732.28,168.0,0.01,0.5972,0.5872,50.0,False,-50.0,0.0,-50.0,-86611.0356
B,KXBTC-26MAY0314-B81150,2026-05-03T18:00:00+00:00,below,81150.0,78732.28,168.0,0.01,0.5258,0.5158,50.0,False,-50.0,0.0,-50.0,-86611.0356
AB,KXBTC-26MAY0314-B81150,2026-05-03T18:00:00+00:00,below,81150.0,78732.28,168.0,0.01,0.5436,0.5336,50.0,False,-50.0,0.0,-50.0,-86611.0356
A,KXBTC-26MAY0221-B80750,2026-05-03T01:00:00+00:00,below,80750.0,78250.0,168.0,0.01,0.6278,0.6178,50.0,False,-50.0,0.0,-50.0,-86661.0356
B,KXBTC-26MAY0221-B80750,2026-05-03T01:00:00+00:00,below,80750.0,78250.0,168.0,0.01,0.6278,0.6178,50.0,False,-50.0,0.0,-50.0,-86661.0356
AB,KXBTC-26MAY0221-B80750,2026-05-03T01:00:00+00:00,below,80750.0,78250.0,168.0,0.01,0.6278,0.6178,50.0,False,-50.0,0.0,-50.0,-86661.0356
A,KXBTC-26MAY0319-B83450,2026-05-03T23:00:00+00:00,below,83450.0,78558.89,168.0,0.01,0.669,0.659,50.0,False,-50.0,0.0,-50.0,-86711.0356
B,KXBTC-26MAY0319-B83450,2026-05-03T23:00:00+00:00,below,83450.0,78558.89,168.0,0.01,0.669,0.659,50.0,False,-50.0,0.0,-50.0,-86711.0356
AB,KXBTC-26MAY0319-B83450,2026-05-03T23:00:00+00:00,below,83450.0,78558.89,168.0,0.01,0.669,0.659,50.0,False,-50.0,0.0,-50.0,-86711.0356
A,KXBTC-26MAY0300-B81750,2026-05-03T04:00:00+00:00,below,81750.0,78164.86,168.0,0.01,0.6207,0.6107,50.0,False,-50.0,0.0,-50.0,-86761.0356
B,KXBTC-26MAY0300-B81750,2026-05-03T04:00:00+00:00,below,81750.0,78164.86,168.0,0.01,0.5871,0.5771,50.0,False,-50.0,0.0,-50.0,-86761.0356
AB,KXBTC-26MAY0300-B81750,2026-05-03T04:00:00+00:00,below,81750.0,78164.86,168.0,0.01,0.5955,0.5855,50.0,False,-50.0,0.0,-50.0,-86761.0356
A,KXBTC-26MAY0220-B74050,2026-05-03T00:00:00+00:00,below,74050.0,78551.71,168.0,0.01,0.2985,0.2885,50.0,False,-50.0,0.0,-50.0,-86811.0356
B,KXBTC-26MAY0220-B74050,2026-05-03T00:00:00+00:00,below,74050.0,78551.71,168.0,0.01,0.2985,0.2885,50.0,False,-50.0,0.0,-50.0,-86811.0356
AB,KXBTC-26MAY0220-B74050,2026-05-03T00:00:00+00:00,below,74050.0,78551.71,168.0,0.01,0.2985,0.2885,50.0,False,-50.0,0.0,-50.0,-86811.0356
A,KXBTC-26MAY0221-B85250,2026-05-03T01:00:00+00:00,below,85250.0,78250.0,168.0,0.01,0.7843,0.7743,50.0,False,-50.0,0.0,-50.0,-86861.0356
B,KXBTC-26MAY0221-B85250,2026-05-03T01:00:00+00:00,below,85250.0,78250.0,168.0,0.01,0.7843,0.7743,50.0,False,-50.0,0.0,-50.0,-86861.0356
AB,KXBTC-26MAY0221-B85250,2026-05-03T01:00:00+00:00,below,85250.0,78250.0,168.0,0.01,0.7843,0.7743,50.0,False,-50.0,0.0,-50.0,-86861.0356
A,KXBTC-26MAY0318-B70850,2026-05-03T22:00:00+00:00,below,70850.0,79168.26,168.0,0.01,0.2113,0.2013,50.0,False,-50.0,0.0,-50.0,-86911.0356
B,KXBTC-26MAY0318-B70850,2026-05-03T22:00:00+00:00,below,70850.0,79168.26,168.0,0.01,0.2113,0.2013,50.0,False,-50.0,0.0,-50.0,-86911.0356
AB,KXBTC-26MAY0318-B70850,2026-05-03T22:00:00+00:00,below,70850.0,79168.26,168.0,0.01,0.2113,0.2013,50.0,False,-50.0,0.0,-50.0,-86911.0356
A,KXBTC-26MAY0314-B71950,2026-05-03T18:00:00+00:00,below,71950.0,78732.28,168.0,0.01,0.3981,0.3881,50.0,False,-50.0,0.0,-50.0,-86961.0356
B,KXBTC-26MAY0314-B71950,2026-05-03T18:00:00+00:00,below,71950.0,78732.28,168.0,0.01,0.2228,0.2128,50.0,False,-50.0,0.0,-50.0,-86961.0356
AB,KXBTC-26MAY0314-B71950,2026-05-03T18:00:00+00:00,below,71950.0,78732.28,168.0,0.01,0.2667,0.2567,50.0,False,-50.0,0.0,-50.0,-86961.0356
A,KXBTC-26MAY0222-B72350,2026-05-03T02:00:00+00:00,below,72350.0,78162.86,168.0,0.01,0.419,0.409,50.0,False,-50.0,0.0,-50.0,-87011.0356
B,KXBTC-26MAY0222-B72350,2026-05-03T02:00:00+00:00,below,72350.0,78162.86,168.0,0.01,0.2366,0.2266,50.0,False,-50.0,0.0,-50.0,-87011.0356
AB,KXBTC-26MAY0222-B72350,2026-05-03T02:00:00+00:00,below,72350.0,78162.86,168.0,0.01,0.2822,0.2722,50.0,False,-50.0,0.0,-50.0,-87011.0356
A,KXBTC-26MAY0307-B71950,2026-05-03T11:00:00+00:00,below,71950.0,78657.99,168.0,0.01,0.3997,0.3897,50.0,False,-50.0,0.0,-50.0,-87061.0356
B,KXBTC-26MAY0307-B71950,2026-05-03T11:00:00+00:00,below,71950.0,78657.99,168.0,0.01,0.2296,0.2196,50.0,False,-50.0,0.0,-50.0,-87061.0356
AB,KXBTC-26MAY0307-B71950,2026-05-03T11:00:00+00:00,below,71950.0,78657.99,168.0,0.01,0.2721,0.2621,50.0,False,-50.0,0.0,-50.0,-87061.0356
A,KXBTC-26MAY0305-B83950,2026-05-03T09:00:00+00:00,below,83950.0,78532.44,168.0,0.01,0.655,0.645,50.0,False,-50.0,0.0,-50.0,-87111.0356
B,KXBTC-26MAY0305-B83950,2026-05-03T09:00:00+00:00,below,83950.0,78532.44,168.0,0.01,0.6587,0.6487,50.0,False,-50.0,0.0,-50.0,-87111.0356
AB,KXBTC-26MAY0305-B83950,2026-05-03T09:00:00+00:00,below,83950.0,78532.44,168.0,0.01,0.6578,0.6478,50.0,False,-50.0,0.0,-50.0,-87111.0356
A,KXBTC-26MAY0316-B85050,2026-05-03T20:00:00+00:00,below,85050.0,78921.14,168.0,0.01,0.6674,0.6574,50.0,False,-50.0,0.0,-50.0,-87161.0356
B,KXBTC-26MAY0316-B85050,2026-05-03T20:00:00+00:00,below,85050.0,78921.14,168.0,0.01,0.6893,0.6793,50.0,False,-50.0,0.0,-50.0,-87161.0356
AB,KXBTC-26MAY0316-B85050,2026-05-03T20:00:00+00:00,below,85050.0,78921.14,168.0,0.01,0.6838,0.6738,50.0,False,-50.0,0.0,-50.0,-87161.0356
A,KXBTC-26MAY0319-B70850,2026-05-03T23:00:00+00:00,below,70850.0,78558.89,168.0,0.01,0.3034,0.2934,50.0,False,-50.0,0.0,-50.0,-87211.0356
B,KXBTC-26MAY0319-B70850,2026-05-03T23:00:00+00:00,below,70850.0,78558.89,168.0,0.01,0.3034,0.2934,50.0,False,-50.0,0.0,-50.0,-87211.0356
AB,KXBTC-26MAY0319-B70850,2026-05-03T23:00:00+00:00,below,70850.0,78558.89,168.0,0.01,0.3034,0.2934,50.0,False,-50.0,0.0,-50.0,-87211.0356
A,KXBTC-26MAY0223-B75350,2026-05-03T03:00:00+00:00,below,75350.0,78196.02,168.0,0.01,0.4856,0.4756,50.0,False,-50.0,0.0,-50.0,-87261.0356
B,KXBTC-26MAY0223-B75350,2026-05-03T03:00:00+00:00,below,75350.0,78196.02,168.0,0.01,0.303,0.293,50.0,False,-50.0,0.0,-50.0,-87261.0356
AB,KXBTC-26MAY0223-B75350,2026-05-03T03:00:00+00:00,below,75350.0,78196.02,168.0,0.01,0.3486,0.3386,50.0,False,-50.0,0.0,-50.0,-87261.0356
A,KXBTC-26MAY0311-B85650,2026-05-03T15:00:00+00:00,below,85650.0,78656.83,168.0,0.01,0.6831,0.6731,50.0,False,-50.0,0.0,-50.0,-87311.0356
B,KXBTC-26MAY0311-B85650,2026-05-03T15:00:00+00:00,below,85650.0,78656.83,168.0,0.01,0.7177,0.7077,50.0,False,-50.0,0.0,-50.0,-87311.0356
AB,KXBTC-26MAY0311-B85650,2026-05-03T15:00:00+00:00,below,85650.0,78656.83,168.0,0.01,0.709,0.699,50.0,False,-50.0,0.0,-50.0,-87311.0356
A,KXBTC-26MAY0310-B69850,2026-05-03T14:00:00+00:00,below,69850.0,78715.97,168.0,0.01,0.1815,0.1715,50.0,False,-50.0,0.0,-50.0,-87361.0356
B,KXBTC-26MAY0310-B69850,2026-05-03T14:00:00+00:00,below,69850.0,78715.97,168.0,0.01,0.1815,0.1715,50.0,False,-50.0,0.0,-50.0,-87361.0356
AB,KXBTC-26MAY0310-B69850,2026-05-03T14:00:00+00:00,below,69850.0,78715.97,168.0,0.01,0.1815,0.1715,50.0,False,-50.0,0.0,-50.0,-87361.0356
A,KXBTC-26MAY0308-B86150,2026-05-03T12:00:00+00:00,below,86150.0,78746.13,168.0,0.01,0.69,0.68,50.0,False,-50.0,0.0,-50.0,-87411.0356
B,KXBTC-26MAY0308-B86150,2026-05-03T12:00:00+00:00,below,86150.0,78746.13,168.0,0.01,0.7216,0.7116,50.0,False,-50.0,0.0,-50.0,-87411.0356
