strategy,market_ticker,close_time,side,strike,spot_at_open,hours_to_expiry,market_implied_prob,fair_prob,edge,position_size,won,gross_pnl,kalshi_fee,net_pnl,cum_pnl
AB,KXBTC-26MAY1109-B80750,2026-05-11T13:00:00+00:00,below,80750.0,81036.97,168.0,0.09,0.4482,0.3582,50.0,False,-50.0,0.0,-50.0,-6958.7981
A,KXBTC-26MAY1020-B80650,2026-05-11T00:00:00+00:00,below,80650.0,81448.03,168.0,0.2,0.5543,0.3543,50.0,False,-50.0,0.0,-50.0,-7108.7981
B,KXBTC-26MAY1020-B80650,2026-05-11T00:00:00+00:00,below,80650.0,81448.03,168.0,0.2,0.5543,0.3543,50.0,False,-50.0,0.0,-50.0,-6970.7526
AB,KXBTC-26MAY1020-B80650,2026-05-11T00:00:00+00:00,below,80650.0,81448.03,168.0,0.2,0.5543,0.3543,50.0,False,-50.0,0.0,-50.0,-7008.7981
A,KXBTC-26MAY1020-B81250,2026-05-11T00:00:00+00:00,below,81250.0,81448.03,168.0,0.2,0.5631,0.3631,50.0,False,-50.0,0.0,-50.0,-7158.7981
B,KXBTC-26MAY1020-B81250,2026-05-11T00:00:00+00:00,below,81250.0,81448.03,168.0,0.2,0.5631,0.3631,50.0,False,-50.0,0.0,-50.0,-7020.7526
AB,KXBTC-26MAY1020-B81250,2026-05-11T00:00:00+00:00,below,81250.0,81448.03,168.0,0.2,0.5631,0.3631,50.0,False,-50.0,0.0,-50.0,-7058.7981
A,KXBTC-26MAY1022-B80850,2026-05-11T02:00:00+00:00,below,80850.0,81161.46,168.0,0.14,0.536,0.396,50.0,False,-50.0,0.0,-50.0,-7208.7981
B,KXBTC-26MAY1022-B80850,2026-05-11T02:00:00+00:00,below,80850.0,81161.46,168.0,0.14,0.4172,0.2772,50.0,False,-50.0,0.0,-50.0,-7070.7526
AB,KXBTC-26MAY1022-B80850,2026-05-11T02:00:00+00:00,below,80850.0,81161.46,168.0,0.14,0.4469,0.3069,50.0,False,-50.0,0.0,-50.0,-7108.7981
A,KXBTC-26MAY1113-B82150,2026-05-11T17:00:00+00:00,below,82150.0,81931.6,168.0,0.09,0.548,0.458,50.0,False,-50.0,0.0,-50.0,-7258.7981
B,KXBTC-26MAY1113-B82150,2026-05-11T17:00:00+00:00,below,82150.0,81931.6,168.0,0.09,0.4357,0.3457,50.0,False,-50.0,0.0,-50.0,-7120.7526
AB,KXBTC-26MAY1113-B82150,2026-05-11T17:00:00+00:00,below,82150.0,81931.6,168.0,0.09,0.4638,0.3738,50.0,False,-50.0,0.0,-50.0,-7158.7981
A,KXBTC-26MAY1020-B82250,2026-05-11T00:00:00+00:00,below,82250.0,81448.03,168.0,0.05,0.5776,0.5276,50.0,False,-50.0,0.0,-50.0,-7308.7981
B,KXBTC-26MAY1020-B82250,2026-05-11T00:00:00+00:00,below,82250.0,81448.03,168.0,0.05,0.5776,0.5276,50.0,False,-50.0,0.0,-50.0,-7170.7526
AB,KXBTC-26MAY1020-B82250,2026-05-11T00:00:00+00:00,below,82250.0,81448.03,168.0,0.05,0.5776,0.5276,50.0,False,-50.0,0.0,-50.0,-7208.7981
A,KXBTC-26MAY1119-B81050,2026-05-11T23:00:00+00:00,below,81050.0,81727.06,168.0,0.2,0.5311,0.3311,50.0,False,-50.0,0.0,-50.0,-7358.7981
B,KXBTC-26MAY1119-B81050,2026-05-11T23:00:00+00:00,below,81050.0,81727.06,168.0,0.2,0.5311,0.3311,50.0,False,-50.0,0.0,-50.0,-7220.7526
AB,KXBTC-26MAY1119-B81050,2026-05-11T23:00:00+00:00,below,81050.0,81727.06,168.0,0.2,0.5311,0.3311,50.0,False,-50.0,0.0,-50.0,-7258.7981
A,KXBTC-26MAY1118-B81550,2026-05-11T22:00:00+00:00,below,81550.0,81813.03,168.0,0.22,0.5404,0.3204,50.0,False,-50.0,0.0,-50.0,-7408.7981
B,KXBTC-26MAY1118-B81550,2026-05-11T22:00:00+00:00,below,81550.0,81813.03,168.0,0.22,0.5404,0.3204,50.0,False,-50.0,0.0,-50.0,-7270.7526
AB,KXBTC-26MAY1118-B81550,2026-05-11T22:00:00+00:00,below,81550.0,81813.03,168.0,0.22,0.5404,0.3204,50.0,False,-50.0,0.0,-50.0,-7308.7981
A,KXBTC-26MAY1023-B80550,2026-05-11T03:00:00+00:00,below,80550.0,80717.0,168.0,0.06,0.5392,0.4792,50.0,False,-50.0,0.0,-50.0,-7458.7981
B,KXBTC-26MAY1023-B80550,2026-05-11T03:00:00+00:00,below,80550.0,80717.0,168.0,0.06,0.4268,0.3668,50.0,False,-50.0,0.0,-50.0,-7320.7526
AB,KXBTC-26MAY1023-B80550,2026-05-11T03:00:00+00:00,below,80550.0,80717.0,168.0,0.06,0.4549,0.3949,50.0,False,-50.0,0.0,-50.0,-7358.7981
A,KXBTC-26MAY1106-B80650,2026-05-11T10:00:00+00:00,below,80650.0,80927.28,168.0,0.05,0.5368,0.4868,50.0,False,-50.0,0.0,-50.0,-7508.7981
B,KXBTC-26MAY1106-B80650,2026-05-11T10:00:00+00:00,below,80650.0,80927.28,168.0,0.05,0.4213,0.3713,50.0,False,-50.0,0.0,-50.0,-7370.7526
AB,KXBTC-26MAY1106-B80650,2026-05-11T10:00:00+00:00,below,80650.0,80927.28,168.0,0.05,0.4502,0.4002,50.0,False,-50.0,0.0,-50.0,-7408.7981
A,KXBTC-26MAY1021-B82550,2026-05-11T01:00:00+00:00,below,82550.0,81487.11,168.0,0.19,0.5813,0.3913,50.0,False,-50.0,0.0,-50.0,-7558.7981
B,KXBTC-26MAY1021-B82550,2026-05-11T01:00:00+00:00,below,82550.0,81487.11,168.0,0.19,0.5813,0.3913,50.0,False,-50.0,0.0,-50.0,-7420.7526
AB,KXBTC-26MAY1021-B82550,2026-05-11T01:00:00+00:00,below,82550.0,81487.11,168.0,0.19,0.5813,0.3913,50.0,False,-50.0,0.0,-50.0,-7458.7981
A,KXBTC-26MAY1111-B81150,2026-05-11T15:00:00+00:00,below,81150.0,81422.94,168.0,0.06,0.537,0.477,50.0,False,-50.0,0.0,-50.0,-7608.7981
B,KXBTC-26MAY1111-B81150,2026-05-11T15:00:00+00:00,below,81150.0,81422.94,168.0,0.06,0.4191,0.3591,50.0,False,-50.0,0.0,-50.0,-7470.7526
AB,KXBTC-26MAY1111-B81150,2026-05-11T15:00:00+00:00,below,81150.0,81422.94,168.0,0.06,0.4486,0.3886,50.0,False,-50.0,0.0,-50.0,-7508.7981
A,KXBTC-26MAY1214-B80250,2026-05-12T18:00:00+00:00,below,80250.0,80650.11,168.0,0.05,0.5337,0.4837,50.0,False,-50.0,0.0,-50.0,-7658.7981
B,KXBTC-26MAY1214-B80250,2026-05-12T18:00:00+00:00,below,80250.0,80650.11,168.0,0.05,0.4011,0.3511,50.0,False,-50.0,0.0,-50.0,-7520.7526
AB,KXBTC-26MAY1214-B80250,2026-05-12T18:00:00+00:00,below,80250.0,80650.11,168.0,0.05,0.4342,0.3842,50.0,False,-50.0,0.0,-50.0,-7558.7981
A,KXBTC-26MAY1204-B80550,2026-05-12T08:00:00+00:00,below,80550.0,80806.0,168.0,0.09,0.527,0.437,50.0,False,-50.0,0.0,-50.0,-7708.7981
B,KXBTC-26MAY1204-B80550,2026-05-12T08:00:00+00:00,below,80550.0,80806.0,168.0,0.09,0.527,0.437,50.0,False,-50.0,0.0,-50.0,-7570.7526
AB,KXBTC-26MAY1204-B80550,2026-05-12T08:00:00+00:00,below,80550.0,80806.0,168.0,0.09,0.527,0.437,50.0,False,-50.0,0.0,-50.0,-7608.7981
A,KXBTC-26MAY1123-B80950,2026-05-12T03:00:00+00:00,below,80950.0,81037.06,168.0,0.09,0.541,0.451,50.0,False,-50.0,0.0,-50.0,-7758.7981
B,KXBTC-26MAY1123-B80950,2026-05-12T03:00:00+00:00,below,80950.0,81037.06,168.0,0.09,0.434,0.344,50.0,False,-50.0,0.0,-50.0,-7620.7526
AB,KXBTC-26MAY1123-B80950,2026-05-12T03:00:00+00:00,below,80950.0,81037.06,168.0,0.09,0.4608,0.3708,50.0,False,-50.0,0.0,-50.0,-7658.7981
A,KXBTC-26MAY1122-B80850,2026-05-12T02:00:00+00:00,below,80850.0,81235.0,168.0,0.05,0.5342,0.4842,50.0,False,-50.0,0.0,-50.0,-7808.7981
B,KXBTC-26MAY1122-B80850,2026-05-12T02:00:00+00:00,below,80850.0,81235.0,168.0,0.05,0.4132,0.3632,50.0,False,-50.0,0.0,-50.0,-7670.7526
AB,KXBTC-26MAY1122-B80850,2026-05-12T02:00:00+00:00,below,80850.0,81235.0,168.0,0.05,0.4434,0.3934,50.0,False,-50.0,0.0,-50.0,-7708.7981
A,KXBTC-26MAY1302-B80650,2026-05-13T06:00:00+00:00,below,80650.0,80959.63,168.0,0.05,0.5283,0.4783,50.0,False,-50.0,0.0,-50.0,-7858.7981
B,KXBTC-26MAY1302-B80650,2026-05-13T06:00:00+00:00,below,80650.0,80959.63,168.0,0.05,0.5283,0.4783,50.0,False,-50.0,0.0,-50.0,-7720.7526
AB,KXBTC-26MAY1302-B80650,2026-05-13T06:00:00+00:00,below,80650.0,80959.63,168.0,0.05,0.5283,0.4783,50.0,False,-50.0,0.0,-50.0,-7758.7981
A,KXBTC-26MAY1300-B81550,2026-05-13T04:00:00+00:00,below,81550.0,81217.39,168.0,0.14,0.55,0.41,50.0,False,-50.0,0.0,-50.0,-7908.7981
B,KXBTC-26MAY1300-B81550,2026-05-13T04:00:00+00:00,below,81550.0,81217.39,168.0,0.14,0.4354,0.2954,50.0,False,-50.0,0.0,-50.0,-7770.7526
AB,KXBTC-26MAY1300-B81550,2026-05-13T04:00:00+00:00,below,81550.0,81217.39,168.0,0.14,0.4641,0.3241,50.0,False,-50.0,0.0,-50.0,-7808.7981
A,KXBTC-26MAY1313-B79150,2026-05-13T17:00:00+00:00,below,79150.0,79485.12,168.0,0.07,0.5324,0.4624,50.0,False,-50.0,0.0,-50.0,-7958.7981
B,KXBTC-26MAY1313-B79150,2026-05-13T17:00:00+00:00,below,79150.0,79485.12,168.0,0.07,0.4164,0.3464,50.0,False,-50.0,0.0,-50.0,-7820.7526
AB,KXBTC-26MAY1313-B79150,2026-05-13T17:00:00+00:00,below,79150.0,79485.12,168.0,0.07,0.4454,0.3754,50.0,False,-50.0,0.0,-50.0,-7858.7981
A,KXBTC-26MAY1308-B80550,2026-05-13T12:00:00+00:00,below,80550.0,80172.52,168.0,0.06,0.5499,0.4899,50.0,False,-50.0,0.0,-50.0,-8008.7981
B,KXBTC-26MAY1308-B80550,2026-05-13T12:00:00+00:00,below,80550.0,80172.52,168.0,0.06,0.4441,0.3841,50.0,False,-50.0,0.0,-50.0,-7870.7526
AB,KXBTC-26MAY1308-B80550,2026-05-13T12:00:00+00:00,below,80550.0,80172.52,168.0,0.06,0.4706,0.4106,50.0,False,-50.0,0.0,-50.0,-7908.7981
A,KXBTC-26MAY1312-B79450,2026-05-13T16:00:00+00:00,below,79450.0,79068.35,168.0,0.09,0.55,0.46,50.0,False,-50.0,0.0,-50.0,-8058.7981
B,KXBTC-26MAY1312-B79450,2026-05-13T16:00:00+00:00,below,79450.0,79068.35,168.0,0.09,0.4575,0.3675,50.0,False,-50.0,0.0,-50.0,-7920.7526
AB,KXBTC-26MAY1312-B79450,2026-05-13T16:00:00+00:00,below,79450.0,79068.35,168.0,0.09,0.4806,0.3906,50.0,False,-50.0,0.0,-50.0,-7958.7981
A,KXBTC-26MAY1418-B83350,2026-05-14T22:00:00+00:00,below,83350.0,81444.0,168.0,0.43,0.5925,0.1625,50.0,False,-50.0,0.0,-50.0,-8108.7981
B,KXBTC-26MAY1418-B83350,2026-05-14T22:00:00+00:00,below,83350.0,81444.0,168.0,0.43,0.5925,0.1625,50.0,False,-50.0,0.0,-50.0,-7970.7526
AB,KXBTC-26MAY1418-B83350,2026-05-14T22:00:00+00:00,below,83350.0,81444.0,168.0,0.43,0.5925,0.1625,50.0,False,-50.0,0.0,-50.0,-8008.7981
A,KXBTC-26MAY1416-B81050,2026-05-14T20:00:00+00:00,below,81050.0,81404.16,168.0,0.05,0.5321,0.4821,50.0,False,-50.0,0.0,-50.0,-8158.7981
B,KXBTC-26MAY1416-B81050,2026-05-14T20:00:00+00:00,below,81050.0,81404.16,168.0,0.05,0.4248,0.3748,50.0,False,-50.0,0.0,-50.0,-8020.7526
AB,KXBTC-26MAY1416-B81050,2026-05-14T20:00:00+00:00,below,81050.0,81404.16,168.0,0.05,0.4517,0.4017,50.0,False,-50.0,0.0,-50.0,-8058.7981
A,KXBTC-26MAY1400-B77650,2026-05-14T04:00:00+00:00,below,77650.0,79428.7,168.0,0.05,0.4964,0.4464,50.0,False,-50.0,0.0,-50.0,-8208.7981
B,KXBTC-26MAY1400-B77650,2026-05-14T04:00:00+00:00,below,77650.0,79428.7,168.0,0.05,0.3569,0.3069,50.0,False,-50.0,0.0,-50.0,-8070.7526
AB,KXBTC-26MAY1400-B77650,2026-05-14T04:00:00+00:00,below,77650.0,79428.7,168.0,0.05,0.3917,0.3417,50.0,False,-50.0,0.0,-50.0,-8108.7981
A,KXBTC-26MAY1406-B79350,2026-05-14T10:00:00+00:00,below,79350.0,79534.48,168.0,0.09,0.5361,0.4461,50.0,False,-50.0,0.0,-50.0,-8258.7981
B,KXBTC-26MAY1406-B79350,2026-05-14T10:00:00+00:00,below,79350.0,79534.48,168.0,0.09,0.4471,0.3571,50.0,False,-50.0,0.0,-50.0,-8120.7526
AB,KXBTC-26MAY1406-B79350,2026-05-14T10:00:00+00:00,below,79350.0,79534.48,168.0,0.09,0.4694,0.3794,50.0,False,-50.0,0.0,-50.0,-8158.7981
A,KXBTC-26MAY1418-B82850,2026-05-14T22:00:00+00:00,below,82850.0,81444.0,168.0,0.2,0.5853,0.3853,50.0,False,-50.0,0.0,-50.0,-8308.7981
B,KXBTC-26MAY1418-B82850,2026-05-14T22:00:00+00:00,below,82850.0,81444.0,168.0,0.2,0.5853,0.3853,50.0,False,-50.0,0.0,-50.0,-8170.7526
AB,KXBTC-26MAY1418-B82850,2026-05-14T22:00:00+00:00,below,82850.0,81444.0,168.0,0.2,0.5853,0.3853,50.0,False,-50.0,0.0,-50.0,-8208.7981
A,KXBTC-26MAY1415-B81750,2026-05-14T19:00:00+00:00,below,81750.0,81439.17,168.0,0.06,0.548,0.488,50.0,False,-50.0,0.0,-50.0,-8358.7981
B,KXBTC-26MAY1415-B81750,2026-05-14T19:00:00+00:00,below,81750.0,81439.17,168.0,0.06,0.4639,0.4039,50.0,False,-50.0,0.0,-50.0,-8220.7526
AB,KXBTC-26MAY1415-B81750,2026-05-14T19:00:00+00:00,below,81750.0,81439.17,168.0,0.06,0.4849,0.4249,50.0,False,-50.0,0.0,-50.0,-8258.7981
A,KXBTC-26MAY1423-B80450,2026-05-15T03:00:00+00:00,below,80450.0,81052.96,168.0,0.09,0.5262,0.4362,50.0,False,-50.0,0.0,-50.0,-8408.7981
B,KXBTC-26MAY1423-B80450,2026-05-15T03:00:00+00:00,below,80450.0,81052.96,168.0,0.09,0.4103,0.3203,50.0,False,-50.0,0.0,-50.0,-8270.7526
AB,KXBTC-26MAY1423-B80450,2026-05-15T03:00:00+00:00,below,80450.0,81052.96,168.0,0.09,0.4393,0.3493,50.0,False,-50.0,0.0,-50.0,-8308.7981
A,KXBTC-26MAY1515-B79550,2026-05-15T19:00:00+00:00,below,79550.0,79089.14,168.0,0.08,0.5534,0.4734,50.0,False,-50.0,0.0,-50.0,-8458.7981
B,KXBTC-26MAY1515-B79550,2026-05-15T19:00:00+00:00,below,79550.0,79089.14,168.0,0.08,0.4781,0.3981,50.0,False,-50.0,0.0,-50.0,-8320.7526
AB,KXBTC-26MAY1515-B79550,2026-05-15T19:00:00+00:00,below,79550.0,79089.14,168.0,0.08,0.4969,0.4169,50.0,False,-50.0,0.0,-50.0,-8358.7981
A,KXBTC-26MAY1513-B78950,2026-05-15T17:00:00+00:00,below,78950.0,79424.91,168.0,0.14,0.5316,0.3916,50.0,False,-50.0,0.0,-50.0,-8508.7981
B,KXBTC-26MAY1513-B78950,2026-05-15T17:00:00+00:00,below,78950.0,79424.91,168.0,0.14,0.4303,0.2903,50.0,False,-50.0,0.0,-50.0,-8370.7526
AB,KXBTC-26MAY1513-B78950,2026-05-15T17:00:00+00:00,below,78950.0,79424.91,168.0,0.14,0.4556,0.3156,50.0,False,-50.0,0.0,-50.0,-8408.7981
A,KXBTC-26MAY1501-B80350,2026-05-15T05:00:00+00:00,below,80350.0,80346.37,168.0,0.09,0.5409,0.4509,50.0,False,-50.0,0.0,-50.0,-8558.7981
B,KXBTC-26MAY1501-B80350,2026-05-15T05:00:00+00:00,below,80350.0,80346.37,168.0,0.09,0.4503,0.3603,50.0,False,-50.0,0.0,-50.0,-8420.7526
AB,KXBTC-26MAY1501-B80350,2026-05-15T05:00:00+00:00,below,80350.0,80346.37,168.0,0.09,0.4729,0.3829,50.0,False,-50.0,0.0,-50.0,-8458.7981
A,KXBTC-26MAY1509-B80150,2026-05-15T13:00:00+00:00,below,80150.0,78714.08,168.0,0.05,0.5759,0.5259,50.0,False,-50.0,0.0,-50.0,-8608.7981
B,KXBTC-26MAY1509-B80150,2026-05-15T13:00:00+00:00,below,80150.0,78714.08,168.0,0.05,0.5218,0.4718,50.0,False,-50.0,0.0,-50.0,-8470.7526
AB,KXBTC-26MAY1509-B80150,2026-05-15T13:00:00+00:00,below,80150.0,78714.08,168.0,0.05,0.5353,0.4853,50.0,False,-50.0,0.0,-50.0,-8508.7981
A,KXBTC-26MAY1507-B80950,2026-05-15T11:00:00+00:00,below,80950.0,80616.05,168.0,0.09,0.55,0.46,50.0,False,-50.0,0.0,-50.0,-8658.7981
B,KXBTC-26MAY1507-B80950,2026-05-15T11:00:00+00:00,below,80950.0,80616.05,168.0,0.09,0.4534,0.3634,50.0,False,-50.0,0.0,-50.0,-8520.7526
AB,KXBTC-26MAY1507-B80950,2026-05-15T11:00:00+00:00,below,80950.0,80616.05,168.0,0.09,0.4775,0.3875,50.0,False,-50.0,0.0,-50.0,-8558.7981
A,KXBTC-26MAY1501-B81350,2026-05-15T05:00:00+00:00,below,81350.0,80346.37,168.0,0.09,0.5647,0.4747,50.0,False,-50.0,0.0,-50.0,-8708.7981
B,KXBTC-26MAY1501-B81350,2026-05-15T05:00:00+00:00,below,81350.0,80346.37,168.0,0.09,0.501,0.411,50.0,False,-50.0,0.0,-50.0,-8570.7526
AB,KXBTC-26MAY1501-B81350,2026-05-15T05:00:00+00:00,below,81350.0,80346.37,168.0,0.09,0.5169,0.4269,50.0,False,-50.0,0.0,-50.0,-8608.7981
A,KXBTC-26MAY1605-B78650,2026-05-16T09:00:00+00:00,below,78650.0,78042.8,168.0,0.05,0.557,0.507,50.0,False,-50.0,0.0,-50.0,-8758.7981
B,KXBTC-26MAY1605-B78650,2026-05-16T09:00:00+00:00,below,78650.0,78042.8,168.0,0.05,0.5113,0.4613,50.0,False,-50.0,0.0,-50.0,-8620.7526
AB,KXBTC-26MAY1605-B78650,2026-05-16T09:00:00+00:00,below,78650.0,78042.8,168.0,0.05,0.5227,0.4727,50.0,False,-50.0,0.0,-50.0,-8658.7981
A,KXBTC-26MAY1607-B77750,2026-05-16T11:00:00+00:00,below,77750.0,78047.68,168.0,0.09,0.5356,0.4456,50.0,False,-50.0,0.0,-50.0,-8808.7981
B,KXBTC-26MAY1607-B77750,2026-05-16T11:00:00+00:00,below,77750.0,78047.68,168.0,0.09,0.4526,0.3626,50.0,False,-50.0,0.0,-50.0,-8670.7526
AB,KXBTC-26MAY1607-B77750,2026-05-16T11:00:00+00:00,below,77750.0,78047.68,168.0,0.09,0.4734,0.3834,50.0,False,-50.0,0.0,-50.0,-8708.7981
A,KXBTC-26MAY1603-B79150,2026-05-16T07:00:00+00:00,below,79150.0,78335.0,168.0,0.13,0.5777,0.4477,50.0,False,-50.0,0.0,-50.0,-8858.7981
B,KXBTC-26MAY1603-B79150,2026-05-16T07:00:00+00:00,below,79150.0,78335.0,168.0,0.13,0.5777,0.4477,50.0,False,-50.0,0.0,-50.0,-8720.7526
AB,KXBTC-26MAY1603-B79150,2026-05-16T07:00:00+00:00,below,79150.0,78335.0,168.0,0.13,0.5777,0.4477,50.0,False,-50.0,0.0,-50.0,-8758.7981
A,KXBTC-26MAY1606-B77850,2026-05-16T10:00:00+00:00,below,77850.0,77931.49,168.0,0.05,0.5408,0.4908,50.0,False,-50.0,0.0,-50.0,-8908.7981
B,KXBTC-26MAY1606-B77850,2026-05-16T10:00:00+00:00,below,77850.0,77931.49,168.0,0.05,0.4688,0.4188,50.0,False,-50.0,0.0,-50.0,-8770.7526
AB,KXBTC-26MAY1606-B77850,2026-05-16T10:00:00+00:00,below,77850.0,77931.49,168.0,0.05,0.4868,0.4368,50.0,False,-50.0,0.0,-50.0,-8808.7981
A,KXBTC-26MAY1608-B78150,2026-05-16T12:00:00+00:00,below,78150.0,77973.22,168.0,0.07,0.5469,0.4769,50.0,False,-50.0,0.0,-50.0,-8958.7981
B,KXBTC-26MAY1608-B78150,2026-05-16T12:00:00+00:00,below,78150.0,77973.22,168.0,0.07,0.4812,0.4112,50.0,False,-50.0,0.0,-50.0,-8820.7526
AB,KXBTC-26MAY1608-B78150,2026-05-16T12:00:00+00:00,below,78150.0,77973.22,168.0,0.07,0.4976,0.4276,50.0,False,-50.0,0.0,-50.0,-8858.7981
A,KXBTC-26MAY1603-B79950,2026-05-16T07:00:00+00:00,below,79950.0,78335.0,168.0,0.34,0.5897,0.2497,50.0,False,-50.0,0.0,-50.0,-9008.7981
B,KXBTC-26MAY1603-B79950,2026-05-16T07:00:00+00:00,below,79950.0,78335.0,168.0,0.34,0.5897,0.2497,50.0,False,-50.0,0.0,-50.0,-8870.7526
AB,KXBTC-26MAY1603-B79950,2026-05-16T07:00:00+00:00,below,79950.0,78335.0,168.0,0.34,0.5897,0.2497,50.0,False,-50.0,0.0,-50.0,-8908.7981
A,KXBTC-26MAY1619-B78050,2026-05-16T23:00:00+00:00,below,78050.0,78105.45,168.0,0.05,0.5215,0.4715,50.0,False,-50.0,0.0,-50.0,-9058.7981
B,KXBTC-26MAY1619-B78050,2026-05-16T23:00:00+00:00,below,78050.0,78105.45,168.0,0.05,0.5215,0.4715,50.0,False,-50.0,0.0,-50.0,-8920.7526
AB,KXBTC-26MAY1619-B78050,2026-05-16T23:00:00+00:00,below,78050.0,78105.45,168.0,0.05,0.5215,0.4715,50.0,False,-50.0,0.0,-50.0,-8958.7981
A,KXBTC-26MAY1602-B79850,2026-05-16T06:00:00+00:00,below,79850.0,78594.73,168.0,0.2,0.5848,0.3848,50.0,False,-50.0,0.0,-50.0,-9108.7981
B,KXBTC-26MAY1602-B79850,2026-05-16T06:00:00+00:00,below,79850.0,78594.73,168.0,0.2,0.5848,0.3848,50.0,False,-50.0,0.0,-50.0,-8970.7526
AB,KXBTC-26MAY1602-B79850,2026-05-16T06:00:00+00:00,below,79850.0,78594.73,168.0,0.2,0.5848,0.3848,50.0,False,-50.0,0.0,-50.0,-9008.7981
A,KXBTC-26MAY1716-B78150,2026-05-17T20:00:00+00:00,below,78150.0,78218.55,168.0,0.09,0.538,0.448,50.0,False,-50.0,0.0,-50.0,-9158.7981
B,KXBTC-26MAY1716-B78150,2026-05-17T20:00:00+00:00,below,78150.0,78218.55,168.0,0.09,0.4966,0.4066,50.0,False,-50.0,0.0,-50.0,-9020.7526
AB,KXBTC-26MAY1716-B78150,2026-05-17T20:00:00+00:00,below,78150.0,78218.55,168.0,0.09,0.507,0.417,50.0,False,-50.0,0.0,-50.0,-9058.7981
A,KXBTC-26MAY1622-B77950,2026-05-17T02:00:00+00:00,below,77950.0,77866.78,168.0,0.05,0.5425,0.4925,50.0,False,-50.0,0.0,-50.0,-9208.7981
B,KXBTC-26MAY1622-B77950,2026-05-17T02:00:00+00:00,below,77950.0,77866.78,168.0,0.05,0.478,0.428,50.0,False,-50.0,0.0,-50.0,-9070.7526
AB,KXBTC-26MAY1622-B77950,2026-05-17T02:00:00+00:00,below,77950.0,77866.78,168.0,0.05,0.4941,0.4441,50.0,False,-50.0,0.0,-50.0,-9108.7981
A,KXBTC-26MAY1802-B77550,2026-05-18T06:00:00+00:00,below,77550.0,76867.02,168.0,0.08,0.5544,0.4744,50.0,False,-50.0,0.0,-50.0,-9258.7981
B,KXBTC-26MAY1802-B77550,2026-05-18T06:00:00+00:00,below,77550.0,76867.02,168.0,0.08,0.5544,0.4744,50.0,False,-50.0,0.0,-50.0,-9120.7526
AB,KXBTC-26MAY1802-B77550,2026-05-18T06:00:00+00:00,below,77550.0,76867.02,168.0,0.08,0.5544,0.4744,50.0,False,-50.0,0.0,-50.0,-9158.7981
A,KXBTC-26MAY1720-B76250,2026-05-18T00:00:00+00:00,below,76250.0,77166.14,168.0,0.09,0.5091,0.4191,50.0,False,-50.0,0.0,-50.0,-9308.7981
B,KXBTC-26MAY1720-B76250,2026-05-18T00:00:00+00:00,below,76250.0,77166.14,168.0,0.09,0.5091,0.4191,50.0,False,-50.0,0.0,-50.0,-9170.7526
AB,KXBTC-26MAY1720-B76250,2026-05-18T00:00:00+00:00,below,76250.0,77166.14,168.0,0.09,0.5091,0.4191,50.0,False,-50.0,0.0,-50.0,-9208.7981
A,KXBTC-26MAY1914-B76850,2026-05-19T18:00:00+00:00,below,76850.0,76728.3,168.0,0.05,0.5436,0.4936,50.0,False,-50.0,0.0,-50.0,-9358.7981
B,KXBTC-26MAY1914-B76850,2026-05-19T18:00:00+00:00,below,76850.0,76728.3,168.0,0.05,0.5035,0.4535,50.0,False,-50.0,0.0,-50.0,-9220.7526
AB,KXBTC-26MAY1914-B76850,2026-05-19T18:00:00+00:00,below,76850.0,76728.3,168.0,0.05,0.5135,0.4635,50.0,False,-50.0,0.0,-50.0,-9258.7981
A,KXBTC-26MAY1903-B77250,2026-05-19T07:00:00+00:00,below,77250.0,77168.92,168.0,0.08,0.5599,0.4799,50.0,False,-50.0,0.0,-50.0,-9408.7981
B,KXBTC-26MAY1903-B77250,2026-05-19T07:00:00+00:00,below,77250.0,77168.92,168.0,0.08,0.5599,0.4799,50.0,False,-50.0,0.0,-50.0,-9270.7526
AB,KXBTC-26MAY1903-B77250,2026-05-19T07:00:00+00:00,below,77250.0,77168.92,168.0,0.08,0.5599,0.4799,50.0,False,-50.0,0.0,-50.0,-9308.7981
A,KXBTC-26MAY2018-B78450,2026-05-20T22:00:00+00:00,below,78450.0,77424.19,168.0,0.19,0.5648,0.3748,50.0,False,-50.0,0.0,-50.0,-9458.7981
B,KXBTC-26MAY2018-B78450,2026-05-20T22:00:00+00:00,below,78450.0,77424.19,168.0,0.19,0.5648,0.3748,50.0,False,-50.0,0.0,-50.0,-9320.7526
AB,KXBTC-26MAY2018-B78450,2026-05-20T22:00:00+00:00,below,78450.0,77424.19,168.0,0.19,0.5648,0.3748,50.0,False,-50.0,0.0,-50.0,-9358.7981
A,KXBTC-26MAY2107-B77350,2026-05-21T11:00:00+00:00,below,77350.0,77111.09,168.0,0.3,0.5448,0.2448,50.0,False,-50.0,0.0,-50.0,-9508.7981
B,KXBTC-26MAY2107-B77350,2026-05-21T11:00:00+00:00,below,77350.0,77111.09,168.0,0.3,0.5041,0.2041,50.0,False,-50.0,0.0,-50.0,-9370.7526
AB,KXBTC-26MAY2107-B77350,2026-05-21T11:00:00+00:00,below,77350.0,77111.09,168.0,0.3,0.5142,0.2142,50.0,False,-50.0,0.0,-50.0,-9408.7981
A,KXBTC-26MAY2020-B77750,2026-05-21T00:00:00+00:00,below,77750.0,77889.98,168.0,0.19,0.5347,0.3447,50.0,False,-50.0,0.0,-50.0,-9558.7981
